Customer ID,Number of Items,Kiosk Type,Kiosk Number,Time In Line,Time to Checkout,Employee Involved?
1682,8.0,cashier,0,0.0,24.2001548586,False
1683,25.0,cashier,2,0.0,83.1592649619,False
1684,22.0,cashier,0,0.0,66.5504258613,False
1686,5.0,cashier,2,0.0,16.6318529924,False
1685,21.0,cashier,1,0.0,42.5484878944,False
1687,23.0,cashier,0,0.0,69.5754452186,False
1689,23.0,cashier,1,0.0,46.6007248368,False
1688,1,self,0,0.0,76.2196937622,True
1690,16.0,cashier,2,0.0,53.2219295756,False
1692,15.0,cashier,0,0.0,45.37529036,False
1693,25.0,cashier,1,0.0,50.6529617791,False
1695,6.0,cashier,0,0.0,18.150116144,False
1678,16.0,self,1,7.32046553988,415.050488124,True
1697,26.0,cashier,1,0.0,52.6790802502,False
1700,6.0,cashier,1,0.0,12.156710827,False
1696,23.0,cashier,2,0.0,76.5065237649,False
1699,22.0,cashier,3,0.0,41.9036193853,False
1694,4.0,self,0,0.0,138.900383135,False
1698,28.0,cashier,0,0.0,84.7005420052,False
1704,20.0,cashier,0,0.0,60.5003871466,False
1705,25.0,cashier,1,0.0,50.6529617791,False
1706,19.0,cashier,0,0.0,57.4753677893,False
1702,4.0,self,0,0.0,148.236684812,True
1707,22.0,cashier,1,0.0,44.5746063656,False
1708,16.0,cashier,2,0.0,53.2219295756,False
1701,4.0,self,1,0.0,230.911528128,False
1710,6.0,cashier,0,0.0,18.150116144,False
1711,23.0,cashier,1,0.0,46.6007248368,False
1714,10.0,cashier,1,0.0,20.2611847116,False
1715,8.0,cashier,3,0.0,15.2376797765,False
1712,24.0,cashier,0,0.0,72.6004645759,False
1709,7.0,self,0,0.0,122.990331039,True
1716,5.0,cashier,0,0.0,15.1250967867,False
1713,32.0,cashier,2,0.0,106.443859151,False
1644,20.0,self,2,821.38483473,872.895139554,False
1719,20.0,cashier,1,0.0,40.5223694233,False
1718,24.0,cashier,0,0.0,72.6004645759,False
1720,22.0,cashier,2,0.0,73.1801531664,False
1721,33.0,cashier,3,0.0,62.8554290779,False
1666,3.0,self,2,1214.20507307,97.8278096094,False
1724,24.0,cashier,0,0.0,72.6004645759,False
1672,1,self,2,1218.57915371,21.0335906198,False
1725,29.0,cashier,1,0.0,58.7574356637,False
1727,6.0,cashier,0,0.0,18.150116144,False
1674,1.0,self,2,1143.69169436,49.6306410579,False
1717,7.0,self,0,0.0,235.275843779,True
1728,19.0,cashier,1,0.0,38.4962509521,False
1726,1,self,0,48.399839477,16.7174365068,False
1730,2.0,self,0,0.0,78.5569854503,True
1733,6.0,cashier,1,0.0,12.156710827,False
1731,25.0,cashier,0,0.0,75.6254839333,False
1680,4.0,self,2,1088.00637599,192.143526223,True
1734,6.0,cashier,0,0.0,18.150116144,False
1722,20.0,self,1,0.0,456.981898809,False
1735,1.0,self,0,0.0,96.5566930306,True
1739,30.0,cashier,1,0.0,60.7835541349,False
1736,33.0,cashier,0,0.0,99.8256387919,False
1740,1.0,self,1,17.9675414609,36.1350575801,True
1737,3.0,self,0,72.1435425762,55.4903954873,False
1741,5.0,self,1,37.3147760908,132.911042763,False
1747,23.0,cashier,1,0.0,46.6007248368,False
1745,32.0,cashier,0,0.0,96.8006194346,False
1749,19.0,cashier,1,0.0,38.4962509521,False
1743,4.0,self,1,110.331081992,67.6885110522,False
1748,22.0,cashier,2,0.0,73.1801531664,False
1750,25.0,cashier,3,0.0,47.6177493014,False
1751,25.0,cashier,0,0.0,75.6254839333,False
1691,17.0,self,2,1007.81003762,417.50234365,False
1756,5.0,cashier,0,0.0,15.1250967867,False
1703,2.0,self,2,1209.68786601,68.8830558909,False
1760,6.0,cashier,2,0.0,19.9582235908,False
1757,27.0,cashier,1,0.0,54.7051987214,False
1723,1,self,2,839.121057704,33.0236053983,True
1752,4.0,self,1,0.0,175.242777902,True
1729,2.0,self,2,708.740181499,33.7540209501,False
1761,31.0,cashier,3,0.0,59.0460091338,False
1759,26.0,cashier,0,0.0,78.6505032906,False
1732,2.0,self,2,624.641919985,36.3343131229,False
1763,33.0,cashier,1,0.0,66.8619095484,False
1765,15.0,cashier,0,0.0,45.37529036,False
1764,26.0,cashier,2,0.0,86.4856355603,False
1769,6.0,cashier,0,0.0,18.150116144,False
1766,26.0,cashier,3,0.0,49.5224592735,False
1771,23.0,cashier,1,0.0,46.6007248368,False
1774,7.0,cashier,1,0.0,14.1828292981,False
1775,5.0,cashier,1,0.0,10.1305923558,False
1738,5.0,self,0,112.573734865,577.242105847,True
1755,5.0,self,1,110.435795384,205.101308493,False
1773,26.0,cashier,0,0.0,78.6505032906,False
1776,19.0,cashier,1,0.0,38.4962509521,False
1777,6.0,cashier,0,0.0,18.150116144,False
1767,4.0,self,1,135.88955925,95.6379812673,False
1742,6.0,self,0,591.675196376,143.194741011,False
1778,25.0,cashier,0,0.0,75.6254839333,False
1781,5.0,cashier,1,0.0,10.1305923558,False
1780,3.0,self,1,0.0,54.7394508436,False
1753,2.0,self,0,505.893182983,91.9279866927,True
1779,33.0,cashier,0,0.0,99.8256387919,False
1782,2.0,self,1,0.0,76.942676911,True
1744,9.0,self,2,397.066911188,449.827959673,False
1783,21.0,cashier,0,0.0,63.5254065039,False
1746,1,self,2,817.695428715,38.9139316155,True
1785,24.0,cashier,1,0.0,48.6268433079,False
1754,4.0,self,0,579.914301907,156.989413431,False
1772,1,self,2,421.608527821,67.6275068834,True
1786,4.0,self,1,0.0,74.3179992061,False
1789,23.0,cashier,1,0.0,46.6007248368,False
1758,2.0,self,0,639.115691048,46.00000388,False
1787,25.0,cashier,0,0.0,75.6254839333,False
1791,21.0,cashier,3,0.0,39.9989094132,False
1788,2.0,self,2,41.3087861851,30.6511416074,False
1790,20.0,cashier,2,0.0,66.5274119695,False
1793,20.0,cashier,4,0.0,63.528457244,False
1762,3.0,self,0,634.008554189,56.5678276601,False
1794,20.0,cashier,0,0.0,60.5003871466,False
1768,1,self,0,606.631346737,29.4094232112,False
1795,5.0,cashier,0,0.0,15.1250967867,False
1770,4.0,self,0,623.14869649,79.3127259091,False
1798,7.0,cashier,0,0.0,21.1751355013,False
1792,13.0,self,1,0.0,231.870389108,False
1796,6.0,self,2,0.0,114.726394731,False
1800,7.0,cashier,1,0.0,14.1828292981,False
1799,20.0,cashier,0,0.0,60.5003871466,False
1797,2.0,self,1,69.915622215,82.6496906166,False
1802,5.0,cashier,1,0.0,10.1305923558,False
1784,4.0,self,0,336.191817053,189.070752056,True
1801,31.0,cashier,0,0.0,93.7756000772,False
1803,26.0,cashier,1,0.0,52.6790802502,False
1805,19.0,cashier,0,0.0,57.4753677893,False
1807,5.0,cashier,1,0.0,10.1305923558,False
1806,3.0,self,1,0.0,101.406587323,False
1809,26.0,cashier,1,0.0,52.6790802502,False
1811,1,self,1,0.0,30.2763507089,True
1808,33.0,cashier,0,0.0,99.8256387919,False
1813,20.0,cashier,1,0.0,40.5223694233,False
1810,32.0,cashier,2,0.0,106.443859151,False
1816,28.0,cashier,1,0.0,56.7313171926,False
1815,25.0,cashier,0,0.0,75.6254839333,False
1814,3.0,self,1,0.0,145.961714427,True
1820,16.0,cashier,1,0.0,32.4178955386,False
1819,18.0,cashier,0,0.0,54.4503484319,False
1823,6.0,cashier,4,0.0,19.0585371732,False
1824,6.0,cashier,1,0.0,12.156710827,False
1822,24.0,cashier,3,0.0,45.7130393294,False
1821,22.0,cashier,2,0.0,73.1801531664,False
1826,7.0,cashier,1,0.0,14.1828292981,False
1827,7.0,cashier,1,0.0,14.1828292981,False
1825,29.0,cashier,0,0.0,87.7255613626,False
1828,3.0,self,1,0.0,71.7702903381,True
1833,13.0,cashier,1,0.0,26.3395401251,False
1832,30.0,cashier,0,0.0,90.7505807199,False
1834,8.0,cashier,1,0.0,16.2089477693,False
1836,1.0,self,1,0.0,18.899207512,False
1835,21.0,cashier,2,0.0,69.853782568,False
1840,9.0,cashier,3,0.0,17.1423897485,False
1837,24.0,cashier,0,0.0,72.6004645759,False
1838,29.0,cashier,1,0.0,58.7574356637,False
1841,10.0,cashier,4,0.0,31.764228622,False
1804,19.0,self,0,0.0,707.217634878,False
1842,2.0,self,1,0.0,38.1326937546,False
1839,25.0,cashier,2,0.0,83.1592649619,False
1817,2.0,self,0,450.326812286,47.1962449381,True
1812,19.0,self,2,0.0,608.745255085,True
1849,6.0,cashier,1,0.0,12.156710827,False
1845,25.0,cashier,0,0.0,75.6254839333,False
1830,1.0,self,2,338.692434111,20.4105807844,False
1818,2.0,self,0,482.594928464,46.0883343848,False
1850,5.0,cashier,0,0.0,15.1250967867,False
1831,5.0,self,2,350.912028096,78.12874727,False
1851,6.0,cashier,0,0.0,18.150116144,False
1829,3.0,self,0,371.794903738,119.37759519,True
1852,29.0,cashier,1,0.0,58.7574356637,False
1843,3.0,self,2,194.451021422,81.1453577957,False
1853,35.0,cashier,0,0.0,105.875677507,False
1846,3.0,self,0,169.784096141,122.629018633,True
1854,23.0,cashier,0,0.0,69.5754452186,False
1856,5.0,cashier,0,0.0,15.1250967867,False
1855,4.0,self,0,0.0,73.582896239,False
1857,2.0,self,2,0.0,99.4218299705,False
1859,3.0,self,0,0.0,53.151139798,False
1858,25.0,cashier,0,0.0,75.6254839333,False
1861,25.0,cashier,1,0.0,50.6529617791,False
1860,2.0,self,0,36.0633057514,31.5919539874,False
1862,26.0,cashier,2,0.0,86.4856355603,False
1864,29.0,cashier,0,0.0,87.7255613626,False
1866,27.0,cashier,1,0.0,54.7051987214,False
1868,8.0,cashier,2,0.0,26.6109647878,False
1870,7.0,cashier,3,0.0,13.3329698044,False
1863,3.0,self,2,0.0,127.411933571,True
1865,4.0,self,0,0.0,104.666404551,True
1867,4.0,self,0,59.7767728768,148.789572489,False
1873,26.0,cashier,1,0.0,52.6790802502,False
1872,34.0,cashier,0,0.0,102.850658149,False
1874,22.0,cashier,2,0.0,73.1801531664,False
1869,3.0,self,0,180.519469246,70.0785220156,True
1844,20.0,self,1,19.9773553215,926.441122827,False
1875,19.0,cashier,0,0.0,57.4753677893,False
1876,29.0,cashier,1,0.0,58.7574356637,False
1847,4.0,self,1,878.441695814,77.184344945,False
1848,1,self,1,944.074483702,18.8926991747,False
1877,4.0,self,0,0.0,112.447403471,True
1881,21.0,cashier,0,0.0,63.5254065039,False
1882,22.0,cashier,1,0.0,44.5746063656,False
1871,5.0,self,2,0.0,361.778130198,True
1878,1.0,self,2,126.277193191,39.8083724345,True
1884,8.0,cashier,0,0.0,24.2001548586,False
1887,6.0,cashier,0,0.0,18.150116144,False
1879,3.0,self,2,152.425645828,52.0261628942,False
1889,6.0,cashier,0,0.0,18.150116144,False
1886,29.0,cashier,1,0.0,58.7574356637,False
1880,2.0,self,0,65.2757527348,167.647098828,True
1883,3.0,self,1,0.0,131.883759599,False
1891,8.0,cashier,0,0.0,24.2001548586,False
1890,1.0,self,1,5.93602786017,35.7961276804,False
1885,2.0,self,2,53.4544534763,120.458584584,False
1893,15.0,cashier,0,0.0,45.37529036,False
1896,5.0,cashier,3,0.0,9.52354986029,False
1892,3.0,self,1,19.7333481946,73.1174383912,False
1894,28.0,cashier,1,0.0,56.7313171926,False
1899,5.0,cashier,3,0.0,9.52354986029,False
1895,21.0,cashier,2,0.0,69.853782568,False
1898,29.0,cashier,0,0.0,87.7255613626,False
1903,7.0,cashier,0,0.0,21.1751355013,False
1902,22.0,cashier,1,0.0,44.5746063656,False
1897,4.0,self,2,0.0,185.493509816,False
1904,19.0,cashier,2,0.0,63.201041371,False
1905,21.0,cashier,0,0.0,63.5254065039,False
1906,22.0,cashier,1,0.0,44.5746063656,False
1910,10.0,cashier,0,0.0,30.2501935733,False
1901,4.0,self,2,110.783190809,86.1279568339,True
1900,4.0,self,1,0.0,218.571560424,False
1911,21.0,cashier,1,0.0,42.5484878944,False
1913,33.0,cashier,3,0.0,62.8554290779,False
1888,20.0,self,0,40.0112907083,445.946691338,False
1908,1,self,2,78.3681828918,76.1234165025,False
1912,29.0,cashier,2,0.0,96.4647473557,False
1915,17.0,cashier,0,0.0,51.4253290746,False
1907,2.0,self,1,101.972614898,87.757920096,True
1916,20.0,cashier,1,0.0,40.5223694233,False
1918,1,self,0,0.0,24.3544769632,False
1914,2.0,self,2,50.5537632609,86.7130387451,False
1917,31.0,cashier,2,0.0,103.117488553,False
1919,30.0,cashier,0,0.0,90.7505807199,False
1921,3.0,self,2,0.0,48.9336817498,False
1909,4.0,self,1,166.651211348,159.153212113,False
1924,5.0,cashier,0,0.0,15.1250967867,False
1926,7.0,cashier,0,0.0,21.1751355013,False
1927,20.0,cashier,1,0.0,40.5223694233,False
1928,6.0,cashier,0,0.0,18.150116144,False
1929,6.0,cashier,1,0.0,12.156710827,False
1930,5.0,cashier,0,0.0,15.1250967867,False
1925,4.0,self,1,0.0,212.658748888,False
1932,17.0,cashier,0,0.0,51.4253290746,False
1933,34.0,cashier,1,0.0,68.8880280196,False
1934,19.0,cashier,0,0.0,57.4753677893,False
